id;title;overview;release_date;vote_average
124013;Un Crime;'Un brillant avocat fait acquitter un fils de grands bourgeois accusé du double meurtre de ses parents. Remis en liberté, ce dernier avoue être l''assassin et dévoile de lourds secrets familiaux...';1993-08-04;4.6
108831;Hôtel Monterey;La caméra de Chantal Akerman explore un petit hôtel new-yorkais.;1973-09-01;6.6
62117;Route 132;'Incapable de faire le deuil de la mort de son fils, Gilles décide de s''enfuir vers le Bas-Saint-Laurent avec un ancien ami devenu petit criminel, Bob. Sans argent, les deux hommes doivent dévaliser le guichet automatique d''un petit village, mais sont volés à leur tour. Tandis que Bob fait la rencontre d''une femme de qui il tombe instantanément amoureux, Gilles vit avec le fardeau de sa culpabilité. Le deuil est difficile à faire. De passage chez une tante, il se remémore avec elle sa jeunesse passée près du Saint-Laurent.';2010-10-06;6.1
645252;Paroles de bandits;Depuis la fermeture de la frontière entre la France et l’Italie en 2015, la vallée de la Roya est devenue le symbole de l’insoumission. Les migrants bloqués à Vintimille continuent de passer en déjouant barrages et contrôles, aidés par certains habitants de la vallée. Dans cette enclave où des migrants espèrent atteindre un avenir meilleur, la solidarité des habitants est devenue un acte de résistance. À travers le récit de celles et ceux qui sont dans l’illégalité pour faire respecter des droits fondamentaux, Paroles de bandits raconte l’histoire de ce territoire et de tant d’autres...;2019-12-18;7.5
568425;Pour le rôle;Un acteur est sur le point de passer une audition.;2013-12-18;7.3
518002;Identités;'Inspiré d''une histoire vraie, un jeune homme de bonne famille se transforme en un habile et séduisant fraudeur, entraînant par le fait même les rêves de gens innocents.';2018-06-08;4.6
76347;Le Chat et la Souris;'Un riche industriel, M. Richard, décède brutalement dans sa villa de la région parisienne et ses toiles de maîtres disparaissent. Mis sur l''enquête, l''inspecteur Le Chat, aux méthodes peu traditionnelles, ne se satisfait pas de la piste évidente du vol. Le meurtrier serait-il Mme Richard, malgré son alibi imparable ? Ou bien plutôt la maîtresse de la victime, Manuelle ? Et que penser de l''agent d''assurances ?';1975-09-03;5.8
928004;Rewind and Play;'Alain Gomis a trouvé des images inédites d''une émission de télévision française avec le pianiste et compositeur de génie Thelonious Monk en 1969. À partir de ces rushes, il reconstitue un film montrant un Monk invisible, qui lutte à sa manière contre les stéréotypes qui se développent autour de lui.';2023-01-11;7.5
936649;Russie : le poison autoritaire;'Plus de vingt ans après l''arrivée de Vladimir Poutine au pouvoir suprême en Russie, le 7 mai 2000, la société russe est profondément divisée. Une génération jeune et moderne s''oppose à la répression croissante du régime, qui conserve le soutien de nombreux membres des générations précédentes. Qui sont ces citoyens ordinaires qui rêvent de vivre dans une autre Russie ? Quel prix devront-ils payer pour obtenir la liberté et la justice qu''ils souhaitent tant ?';2022-02-08;6.7
717670;'L''Été nucléaire';Victor, la vingtaine, vit en couple avec Charlotte dont il attend un enfant. Quand survient un accident à la centrale nucléaire voisine, il se retrouve confiné dans une ferme avec ses anciens copains du village, alors qu’ils auraient dû évacuer la zone. La pluie menaçant, ils guettent le passage du nuage radioactif. En 24 heures, ils vont perdre toutes leurs certitudes.;2022-05-11;5
341748;Le Loup de la côte Ouest;'À la demande d''un vieux milliardaire, le célèbre détective privé de la côte Ouest américaine, Lew Millar, revient en France.';2002-08-27;4.6
75935;Le pantalon;'Plateau de l''Aisne, au debut du mois de fevrier 1915. Depuis octobre 1914, la guerre s''est enlisee dans la boue. Fantassin au 60e Regiment d''infanterie, le Bisontin Lucien Bersot, marechal-ferrant et jeune pere de famille, fait son devoir de citoyen. Il attend impatiemment sa prochaine permission. Mais le destin en a decide autrement a cause d''un pantalon.';1997-10-12;6.8
356733;Endorphine;'Simone a 13 ans et elle partage son temps entre son père et sa mère. Un jour, cette dernière doit se déplacer à son travail pendant que sa fille attend dans la voiture au sous-sol. Sans nouvelle depuis un moment, Simone monte pour la retrouver et elle assiste au meurtre brutal de sa mère. Depuis ce traumatisme, l''adolescente a du mal à reconnecter avec la réalité, s''adonnant à deux jeux dangereux avec son cousin. Afin de l''aider, on décide de l''hypnotiser. Une méthode de guérison qui l''obligera à mieux comprendre son inconscient.';2015-09-11;5.5
82950;Les Bonnes Causes;'Paul Dupré reçoit un traitement quotidien lié à un problème cardiaque. En changeant intentionnellement une ampoule, sa femme Catherine l''assassine et fait accuser Gina l’infirmière, dévouée.';1963-04-17;6.4
41470;Tais-toi quand tu parles;'Giacomo est un chômeur passionné par l''univers de James Bond qu''il s''imagine être en rêve. Sans le savoir, il est suivi par des agents secrets qui le prennent pour James, un espion français qui a disparu à Tunis lors d''une mission et qu''ils suspectent de s''être dissimulé sous une fausse identité. Giacomo, persuadé d''être dans un rêve, se retrouve bientôt à Tunis pour terminer la mission entamée par James ...';1981-09-02;6.2
903289;Noël à tous les étages;Le soir de Noël, on veut que tout soit parfait et souvent tout nous échappe... C’est le moment où chacun est ramené à sa réalité, qu’elle soit belle ou compliquée. Dans cet immeuble d’une rue parisienne, Noël sera un peu particulier cette année... Ici, cohabitent des gens qui se connaissent à peine, qui se chuchotent des tous petits « bonjour » en sortant leurs poubelles ou en allant travailler. Quand les destins de ces voisins survoltés, déprimés ou émerveillés par la magie de noël, se croisent et font des étincelles…;2021-11-23;7.2
592777;Si le vent tombe;Alain, un auditeur international, vient expertiser l’aéroport d’une petite république auto-proclamée du Caucase afin de donner le feu vert à sa réouverture. Edgar, un garçon du coin se livre à un étrange commerce autour de l’aéroport. Au contact de l’enfant et des habitants, Alain découvre cette terre isolée et risque tout pour permettre au pays de s’ouvrir.;2021-05-26;6
39315;Tykho Moon;'La famille McBee gouverne une colonie futuriste (un mélange entre un Paris des bas-quartiers et un Berlin divisé). Tous les mâles de la famille sont atteints d''une maladie rare et mystérieuse et nécessitent des transplantations d''organes. Le donneur parfait, Tykho Moon, a probablement été tué dans un incendie. Mais des rumeurs le donnerait pour vivant....';1996-11-28;5.5
66682;Pourquoi tu pleures ?;A quelques jours de son mariage, un jeune homme qui n’en a pas l’habitude se retrouve confronté à des décisions cruciales. Face à sa fiancée qui a disparu, face à la fille qu’il vient de rencontrer, face à sa belle-famille dont il ne comprend pas la langue, face à sa mère, sa sœur, ses potes et même aux ouvriers sur le chantier de son futur appartement, il doit trancher. Mariage ou passion, passé familial ou futur conjugal, pétales ou dragées, tout va y passer.;2011-06-15;4.9
60448;Akoibon;'Nader, un petit escroc, est contraint de se rendre sur une minuscule île du Sud pour tenter de débusquer Chris Barnes, ex-roi de la jet set et ami des stars, qu''une mystérieuse commanditaire veut coincer. Daniel, lui, a soudain planté femme et enfants pour venir y rencontrer l''énigmatique jeune femme à qui il a tant écrit par Internet. En chemin, convaincus que cela facilitera leur approche, Daniel et Nader décident d''échanger leurs identités...';2005-04-13;5.5
144568;Opération E;Colombie, décembre 2007: le monde entier attend la libération de deux otages des FARC, Clara Rojas et son fils Emmanuel né en captivité. Or quelques années plus tôt, le bébé a été confié de force par la guérilla à un pauvre paysan, José Crisanto. Le film raconte l’incroyable et bouleversante histoire de cet homme et de sa famille dont la vie va se transformer en tragique périple.;2012-11-28;6.6
80587;Tout feu, tout flamme;'Pauline s''occupe de ses sœurs et de sa grand-mère. Un jour, son père Victor, un aventurier, revient et veut vendre la maison familiale pour construire un casino au bord du lac Léman. Pauline s''oppose violemment à ce projet et dès lors, ce n''est que disputes et cris entre le père et la fille.';1982-01-13;6
59259;Dancing Machine;'Une série de crimes endeuille le cours de danse du charismatique et handicapé Alan Wolf. L''inspecteur Eparvier mène l''enquête.';1990-11-28;3
22161;Avril;'Avril est le nom d''une jeune fille élevée dans un couvent. Elle apprend, alors qu''elle est sur le point de prononcer ses vœux, qu''elle a un frère jumeau. Elle part à sa recherche.';2006-06-13;6.4
139257;Pétrus;'Migo, danseuse dans un cabaret de Montmartre, n''en peut plus des infidélités de Rodrigue, son amant. Un jour, elle décide de l''abattre. Mais la balle n''atteint pas son but et blesse accidentellement un autre homme, Pétrus, qui se trouve être mêlé à un de règlement de comptes. Pétrus tombe sous le charme...';1946-10-02;6.2
86966;'Groland - 15 ans d''âge... bête';Du 20H20 à 7 jours au Groland en passant par Groland Sat, le meilleur de 15 ans d’humour iconoclaste…;2007-11-05;10
61817;Snowboarder;'Gaspard, un jeune snowboarder talentueux mais peu ambitieux, vit et travaille à l''Alpe d''Huez, dans le magasin de surf de Beshop, un ancien entraîneur professionnel qui l''héberge et l''entraîne en échange de quelques travaux. Mais le rêve de Gaspard, c''est de devenir snowboarder professionnel, tout comme Josh Atterssen, champion charismatique mais imprévisible. Sa vie bascule lorsque ce dernier lui propose de l''entraîner lui-même à Gstaad, en Suisse, et de rejoindre son team. Naïf, n''ayant pas assez confiance en lui, Gaspard accepte l''offre et quitte Beshop sans état d''âme pour retrouver Josh. Une fois à Gstaad, la vie lui semble soudain plus belle et facile. Mais le peu recommandable Josh a un tout autre projet pour lui...';2003-04-02;3.8
163468;Le Dernier Milliardaire;'La reine du Casinario, un petit pays dont la fortune, assurée par les jeux, n''est pas assez importante pour financer une politique de grands travaux, fait appel à un milliardaire, Banco. Elle lui promet la main de sa fille, mais lui cache la mauvaise santé financière de son royaume. Banco, s''apercevant de la duperie, se proclame dictateur du Casinario. Mais un accident lui fait perdre la raison. Il continue cependant à régner, au gré de ses extravagances. Les habitants ont recours, pour survivre, à d''ingénieux stratagèmes...';1934-10-16;5.1
52350;Les Petits ruisseaux;'Émile, septuagénaire et veuf, connait une retraite sans heurts, faite de rituels et de loisirs paisibles. L''instant n''existe pas vraiment, la vie coule comme la Loire où il pèche régulièrement avec un autre retraité, Edmond. Mais un jour, Edmond, après lui avoir révélé qu''il avait une vie amoureuse et sexuelle cachée, meurt. Émile, pour ne pas sombrer, tente de se secouer pour retrouver goût aux choses. Lui viennent des envies oubliées d''adolescent, des envies d''étreintes, des envies d''aimer, mais aussi des envies d''en finir...';2010-01-02;6.1
1057094;Sous les étoiles : road trip au pays du Drive-in;'Un voyage à travers les Etats-Unis pour explorer le phénomène des Drive-in, à la découverte d''un des pans les plus importants de la pop culture et de l''Americana. Du Star DriVe-in Theater dans le Colorado, le plus vieux Drive-in en activité, au LoCo Drive-in, dans le Tennessee, un road movie sous les étoiles et devant les toiles baignées de la lumière des films les plus divertissants du cinéma.';2022-10-15;5
309233;Arletty, une passion coupable;'Paris vit sous le joug de l''Occupation allemande. En plein tournage des «Enfants du paradis», Arletty, actrice anticonformiste, continue de vivre au gré de ses envies. Alors qu''elle entretient une relation amoureuse controversée avec Antoinette, membre de la Résistance, elle tombe sous le charme d''un jeune officier allemand, Hans Jürgen Soehring. La liaison fait bruire le Tout-Paris, aussi bien dans les milieux collaborationnistes que résistants. Mais rien ne déstabilise la comédienne qui, portée par cet amour intense et ravageur, refuse de se ranger dans un camp au nom de sa liberté de femme...';2015-03-04;6.3
298885;Le Grand Restaurant;'Ce téléfilm est réalisé comme un spectacle composé de saynètes racontant la tranche de vie de clients ainsi que les mésaventures du propriétaire de l''établissement, homosexuel, joué par Pierre Palmade. On suit les histoires de 16 personnages ou groupes de personnages, évoluant chacune en 3 scènes ou sketchs. Ces scènes sont entrecoupées par les actions du patron du restaurant ainsi que celles du personnel ou encore les chansons du pianiste noir-américain toujours en accord avec le thème abordé lors de la scène précédente. Les situations humoristiques traitent de divers thèmes de société tels que l''amour extra-conjugale, l''héritage, la sexualité, l''argent ou encore la solitude.';2010-02-20;5.8
164020;Force majeure;'Philippe, Daniel et Hans se rencontrent au cours d''un voyage en Asie et passent quelques semaines ensemble. Au moment de leur depart, Philippe et Daniel laissent à Hans qui reste encore quelques temps leur part de haschisch. Dix-huit mois plus tard, Malcolm Forrest, avocat d''Amnesty International, retrouve la trace de Philippe, étudiant a Paris et de Daniel, chômeur et père de famille dans la banlieue lilloise. Hans a été arrêté le lendemain de leur départ pour trafique de drogue et condamne a la peine de mort. Il reste cinq jours avant l''exécution.';1989-04-04;6.3
393253;Les bijoux de famille;'Dans une grande maison bourgeoise de province vient de mourir George Laffitte. Il est veillé par ses proches : sa veuve d''abord, Hélène, belle femme de 35 ans à la réputation irréprochable, son fils Antoine, passablement demeuré, et son père, Edmond, vieux réactionnaire, impénitent. On attend Marianne, la fille, que le secrétaire de feu Georges a été chercher à la gare. C''est une belle fille de 17 ans qui est en pension en Suisse. La veuve a l''air plus troublée par le retard de son couturier que par l''arrivée de sa fille. Le lendemain, au cimetière, on est davantage sensible à la succession des affaires ou au décolleté de sa voisine qu''à la cérémonie funèbre...';1975-03-05;5.8
49768;'Que Dieu Bénisse l''Amérique';'Le 11 septembre 2001, dans un quartier résidentiel lavallois, les détectives Maurice et Sylvain poursuivent leur enquête sur les meurtres de trois prédateurs sexuels, tous retrouvés castrés et la bouche pleine de nourriture. La prochaine victime pourrait être Pierre, un voisin libéré la veille après avoir purgé une peine pour actes de pédophilie, bien qu''il ait toujours clamé son innocence. Durant la journée, l''ex-détenu aux abois croise divers résidents de sa rue auxquels il n''avait jamais parlé, dont une mère célibataire désespérément en quête d''amour, un paysagiste excentrique, ainsi que l''épouse dépressive et fugueuse de Sylvain. Parallèlement, cette dernière fraternise avec un voisin comptable aux prises avec un conjoint étouffant.';2006-02-17;6.4
72375;Rien sur Robert;'A la suite d''une critique qu''il n''aurait pas du ecrire sur un film bosniaque qu''il n''a pas vu et d''une dispute avec son amie Juliette, Didier va voir sa vie changer et ses reperes s''effondrer. Juliette le quitte pour un autre. Il rencontre une jeune fille etrange, Aurelie, ainsi qu''un certain Jerome, qui est peut-etre son double. Au bout du chemin, il lui faudra decouvrir qu''on n''ecrit pas et qu''on n''aime pas impunement.';1999-02-24;5.9
609917;Le Congrès;'En août 1661, Henriette de Coligny, Comtesse de la Suze, sollicite auprès de la justice ecclésiastique la tenue d''un congrès.';2016-01-01;2
413767;Le Concours;'C''est le jour du concours.  Les aspirants cinéastes franchissent le lourd portail de la grande école pour la première, et peut-être, la dernière fois.  Chacun rêve de cinéma, mais aussi de réussite. Tous les espoirs sont permis, toutes les angoisses aussi. Les jeunes gens rêvent et doutent.  Les jurés s''interrogent et cherchent leurs héritiers.  De l''arrivée des candidats aux délibérations des jurés, le film explore la confrontation entre deux générations et le difficile parcours de sélection qu''organisent nos sociétés contemporaines.';2017-02-08;7.1
440102;'Drôles d''oiseaux';Belle, jeune et pleine de doutes, Mavie cherche sa voie. Elle arrive à Paris et y rencontre Georges, libraire au Quartier Latin depuis quarante ans. Solitaire, comme caché dans sa boutique où personne ne vient, Georges l’intrigue et la fascine.  Aussi improbable qu’inattendue, leur histoire d’amour va définitivement transformer le destin de ces deux drôles d’oiseaux.;2017-05-31;5.4
185843;'L''Étrangleur';'Émile est un jeune homme marqué par un terrible traumatisme: plus jeune, il assiste à un meurtre par strangulation sur une jeune femme en larmes avec une écharpe blanche. Aujourd''hui trentenaire, Émile reproduit ce meurtre sans se rendre compte de l''horreur de son acte et compte cinq victimes à son actif. L''inspecteur Simon Dancrey suit la piste du meurtrier et se fait passer pour un journaliste auprès d''Émile afin de le prendre au piège.';1970-09-11;6.1
22014;Abouna (notre père);'Le père d''Amine et Tahir, huit et quinze ans, a quitté le domicile familial. Les deux frères décident alors de partir à sa recherche. Profondément choqués par cette brusque disparition, ils se mettent à traîner, à faire l''école buissonnière et à fréquenter les salles de cinéma. C''est là, qu''un jour, ils leur semblent reconnaître leur père à l''écran. Il volent les bobines pour garder un souvenir de leur père, mais la police ne tarde pas à les arrêter. Lasse de leur conduite, leur mère les envoie dans une école coranique.';2002-09-10;6
222268;Les branchés à Saint-Tropez;'Charlotte et Antoine partent en vacances à Saint-Tropez avec Laura et Christian. Les deux couples se font prêter une villa par un ami de Laura, mais à peine sont-ils arrivés que les ennuis commencent. Alors qu''Antoine et Christian passent la nuit avec de jolies inconnues, leurs femmes décident de se venger et se retrouvent aux prises avec une bande de faux-monnayeurs.';1983-09-27;3.7
170547;'Salut l''artiste';'Nicolas est un acteur fauché qui joue dans de petits films, des publicités ou de petites pièces. Sa vie privée ne va pas beaucoup mieux puisque sa maîtresse l''a quitté et sa femme est enceinte d''un autre homme.';1973-12-06;5.4
155219;À Nous les garçons;'Deux amies, Stéphanie, la fonceuse et Véronique, la sage, s''éprennent du même garçon, Cyril, qu''elles vont aimer chacune à leur manière. A la suite d''une histoire de photo retrouvée par Véronique, les problèmes conjugaux éclatent entre les parents de Stéphanie. Après de vacances passées en Bretagne en compagnie de Cyril, il avoue sa préférence pour Véronique. Le père de Stéphanie va reconquérir sa femme et l''affection de sa fille...';1985-01-09;6
108292;Le voyage de Gulliver à Lilliput et chez les géants;En 1902, Georges Méliès réalise la première adaptation des « Voyages de Gulliver » de Jonathan Swift, roman dont la première édition parut en 1726. Intitulé « Le Voyage de Gulliver à Lilliput et chez les géants », ce court-métrage est un film muet.;1902-01-01;6.1
258868;Jamais 2 sans 3;'Dans la même journée, Etienne, flic de la BAC, perd son coéquipier en opération et apprend qu''il va être papa. En effet, Angèle, qui l''a quitté il y a sept mois, est sur le point d''accoucher. Comme deux malheurs n''arrivent jamais seuls, il découvre avec horreur, au lendemain d''une soirée arrosée, qu''il a peut-être couché avec un homme. Un homme qui s''avère être son futur partenaire de travail. Etienne, désireux de retrouver l''assassin de son ami, devra affronter et gérer toutes ces difficultés en même temps';2009-03-26;6.7
131365;Histoire de famille;'Saga familiale ayant pour toile de fond les bouleversements sociaux et politiques qui ont marqué le Québec dans les années 60 et 70, « Histoire de famille » raconte non pas l''histoire d''une famille qui passe à travers la « Révolution Tranquille », mais plutôt celle de la révolution qui passe à travers la famille.';2006-01-17;5.3
64080;Association de malfaiteurs;'"Thierry, Gérard, Francis et Daniel sont des amis, anciens camarades d''HEC Paris. Si les trois premiers ont brillamment réussi leur vie, Daniel, quant à lui, accumule les galères et les mauvaises affaires. Alors que Daniel propose une énieme ""affaire"" à ses amis, ces derniers refusent et décident pour lui faire une blague, de lui faire croire qu''il a gagné au Loto grâce à un tirage ingénieusement truqué et monté."';1987-02-11;6
43153;Regain;'Dans un village abandonné, seul habite encore Panturle. Tout autour, morte, la terre ne produit plus rien. Un rémouleur, Gédémus, arrive accompagné d''une jeune femme, Arsule, qu''il emploie pour tirer sa charrette. L''amour qui va naître entre Panturle et Arsule transformera la destinée même du vieux village.';1937-10-28;6.5
81049;Papa, Maman, la Bonne et moi;'Robert, stagiaire chez l''avocat Turpin, vit encore chez ses parents. Flirtant avec une collègue, il est licencié par son patron jaloux. Il rencontre alors Catherine, qui a une petite fille à charge. Il en tombe amoureux et essaie de la faire embaucher comme bonne par ses parents.';1954-11-26;6
76217;Rue barbare;Chet est de retour dans son quartier. Renonçant à sa vie de criminel, il affronte son ancien partenaire, le violent Hagen.;1984-01-04;4.8
493909;Allons enfants;Dans les jardins de la Villette, Cléo (3 ans et demi) joue avec son frère jumeau Paul. Cléo s’éloigne et se perd. Puis c’est au tour de Paul de se retrouver seul.  Perdus dans Paris, Cléo cherche Paul et Paul cherche Cléo. Comment les enfants vont-ils vivre ces quelques heures buissonnières ?;2018-04-18;5.9
405227;Volpone;'En Italie au 15eme siècle, l''aventurier Volpone engage un serviteur escroc : MOSCA. Ils s''installent à Naples pour une nouvelle arnaque. Volpone revient dans sa ville natale pour faire croire aux bourgeois que Volpone redevient très riche et prêt à mourir à paix, avec l''aide d''un notaire il faut trouver à tout pris un héritier..';2004-12-01;7.3
68944;Selon Charlie;'Une ville au bord de l''Atlantique, hors saison. Trois jours, sept personnages, sept vies en mouvement, en quête d''elles-mêmes, qui se croisent, se ratent, se frôlent, se percutent et qui en se quittant, ne seront plus jamais les mêmes.';2006-08-23;5.2
881642;'Marcel Marceau - L''art du silence';Marqué par Charlot, qu’il imitait à la perfection, et par Buster Keaton, Marcel Mangel a grandi à Strasbourg dans une famille juive aimante. Quand la guerre éclate, le jeune homme rejoint la Résistance et se fait appeler Marceau, patronyme qu’il conservera pour la scène.;2022-05-05;7.8
69559;Les temps morts;'Un film noir, très ironique, sur les instincts meurtriers de l''homme.  Il dénonce l''appétit de mort de l''humanité et le cercle vicieux de la violence, qui mène de la brutalité à la guerre et au crime, pour finir par la peine de mort. Il mêle des prises de vue réelles à des séquences animées, le tout en noir et blanc.';1964-12-01;7
12515;Les Suspects;'Candice, américaine venu en France passer quelques vacances, est retrouvée assassinée dans le Midi. Les commissaires Bonnet et Bretonnet sont chargés de mener l''enquête...';1974-11-27;4.9
2377;Bonsoir;'Alex Pontin, chef tailleur dans un magasin anglais des grands boulevards parisiens, a été licencié il y a un an. À cause de ce revers de fortune, Alex n''a plus de domicile fixe. Aussi décide-t-il de chercher un nouveau lieu pour dormir chaque soir, afin de rompre sa solitude. Il se présente ainsi tour à tour chez quelques parisiens. Alex rencontre la charmante Caroline Winberg, une lesbienne honteuse qui est amoureuse de Gloria, une gentille bourgeoise. Alex s''installe chez Caroline, dont il sauve l''héritage : quand la sœur vertueuse de Caroline, Catherine, arrive avec sa tante Amélie , Alex se balade tout nu pour faire croire qu''il est l''amant de Caroline. Mais le commissaire Bruneau le soupçonne des vols et le talonne pour le prendre en flagrant délit...';1994-01-19;1
433602;Even Lovers Get The Blues;Ana couche avec Hugo, Dalhia avec Graciano, Léo avec Louis et Arthur avec tout le monde. Entre fêtes et amours surgissent les remises en question, les désirs profonds et l’urgence de vivre. Even Lovers Get The Blues dresse le portrait amoureux et sexuel d’une jeunesse désabusée et passionnée.;2016-10-05;6.2
257698;Femmes femmes;Dans les années 1970, deux actrices à la jeunesse fanée partagent un appartement avec vue sur le cimetière Montparnasse. Hélène passe son temps à écumer les castings tandis que Sonia reste confinée entre les murs tapissés de photos de stars du passé et trouve refuge dans l’alcool. Pour les deux femmes, tout est prétexte à jouer la comédie.;1974-11-27;7
147994;Renaissance;Renaissance met en scène les objets d’un intérieur où s’est produite une explosion: une trompette, une poupée, des livres, des meubles, une chouette empaillée….  D’abord brisés, éparpillés, ils se reconstruisent progressivement d’eux-mêmes, sans intervention humaine, comme animés.;1963-12-30;6.7
268135;Anna Oz;'"Anna Oz a une vie de rêve. Dans son sommeil, elle habite Venise avec Marcello, un mystérieux voleur de tableaux, mais le jour elle est Anna, une jeune Parisienne hantée par des rêves de plus en plus inquiétants et oppressants. Alors qu''elle comprend que son ""double"" vénitien cherche à l''éliminer, la police parisienne l''interroge comme seul témoin d''une affaire de meurtre auquel elle croit avoir assisté en rêve. Perdue entre les deux dimensions de sa vie qui toutes deux lui échappent, elle tente de se suicider. Plongée dans le coma à Paris, Anna entame une nouvelle vie à Venise."';1996-10-02;4
101644;La Repentie;'Une femme dans une gare. On distingue à peine son visage. Derrière elle, discrètement, un jeune homme la suit. A la consigne, elle récupère une valise et s''enferme aux toilettes. Elle en ressort vêtue d''un tailleur chic avec des lunettes noires. Une femme fatale.  A un guichet, elle demande un billet pour un train qui part vers la mer. Elle monte dans le wagon. Le jeune homme demande la destination du train, qui vient de partir, à un contrôleur. Une femme peut-elle refaire sa vie, quand son passé la poursuit ?';2002-04-17;5
958978;La Dérive des continents (au sud);'Nathalie Adler est en mission pour l’Union Européenne en Sicile. Elle est notamment chargée d’organiser la prochaine visite de Macron et Merkel dans un camp de migrants. Présence à haute valeur symbolique, afin de montrer que tout est sous contrôle. Mais qui a encore envie de croire en cette famille européenne au bord de la crise de nerfs. Sans doute pas Albert, le fils de Nathalie, militant engagé auprès d’une ONG, qui débarque sans prévenir alors qu''il a coupé les ponts avec elle depuis des années. Leurs retrouvailles vont être plus détonantes que ce voyage diplomatique…';2022-08-24;6
160897;Barrio Tales;'Deux américains se rendent au Mexique pour acheter de la drogue, ils rencontrent un conteur d''histoires qui va leur narrer trois histoires terrifiantes...';2012-01-12;4.8
984005;Champion;À 24 ans, Zack a toutes les apparences d’un jeune homme bien dans sa peau. Son secret est bien gardé. Menuisier de talent, il construit des cabanes perchées dans les arbres avec son père. Mais sa passion, c’est la boxe, qu’il enseigne bénévolement. Zack envisage de s’installer avec Marjorie quand son père fait une mauvaise chute et tombe dans le coma. Il doit faire face, seul, à la tête de la petite entreprise familiale. Les lacunes qu’il pensait avoir surmontées refont surface, et alors qu’une nouvelle venue, Inès, entre dans sa vie, son secret risque à tout moment d’être révélé : Zack est illettré.;2022-08-19;6.8
758345;Van Gogh in Love;Léo, un artiste contemporain, veut renouer avec Élise, son ancienne compagne mais Vincent Van Gogh, revenu à notre époque, en est tombé amoureux. Un triangle amoureux suréaliste se dessine et des enjeux artistiques apparaissent en arrière-plan.;2021-07-15;4.5
172438;Big John;'"Guidé par John Carpenter en personne, ce portrait du maître de l''horreur explore une carrière constellée de films chocs (""Fog"", ""New York 1997"", ""The Thing"", ""Invasion Los Angeles""), dans un Hollywood qu’ils continuent de hanter."';2006-12-11;7.8
14403;Un homme et son chien;'Jeanne, séduisante veuve, annonce son remariage à Charles et le met à la porte de chez elle, avec son chien. Elle fut sa maîtresse à la mort de son mari, meilleur ami de Charles, pendant leurs années de marine.Enceinte de père inconnu, Leïla, la jeune employée de maison ne peut lui offrir que son affection et son lumineux sourire. En retour, Charles lui donnera beaucoup plus.Sans autre ressource qu''une maigre pension, la rue attend Charles et son chien. Aucune main ne se tend vers lui et sa dignité lui interdit de tendre la sienne.Et lorsqu''ils se retrouvent seuls sur cette voie de chemin de fer le fracas du train qui fonce annonce-t-il la fin ou le commencement d''une autre vie ?';2009-01-14;6
4800;Charles et Lucie;'Charles et Lucie ne sont pas riches. Elle est gardienne d''immeuble, il est brocanteur aux puces. Ils se sont aimés, ils ne se supportent plus et se disputent sans cesse. Piégés par un escroc qui leur annonce un héritage, ils se retrouvent sur la Côte d''Azur, sans un sou et accusés de vol par la police. Dans ce malheur, ils vont se retrouver et s''aimer...';1979-09-05;5.4
978008;Après le silence;"Lorsque Marina franchit les portes du commissariat, c’est parce qu’elle a enfin trouvé le courage de porter plainte contre son ex-compagnon pour viol. Des viols à répétition qui ont eu lieu dans l’intimité du couple pendant des années, jusqu’à ce que Marina décide de fuir, avec son fils. Alors que cette plainte est essentielle à sa reconstruction, Marina découvre que ce qu’on appelle le viol ""conjugal"" est presque impossible à prouver, et que son combat ne fait que commencer.";2022-11-16;6.6
50339;La Petite Jérusalem;'Laura (Fanny Valette) et Mathilde (Elsa Zylberstein) sont deux sœurs issues d''une famille juive orthodoxe de Sarcelles dans la banlieue parisienne. Mathilde, l''aînée, est mariée avec Ariel (Bruno Todeschini) et déjà mère de trois enfants, poursuit la tradition ancestrale et éduque ses enfants dans le strict respect de la religion juive. Laura, une adolescente fragile et introvertie, étudie la philosophie à la faculté. Cette science n''étant pas sans contradictions avec le judaïsme, Laura engage souvent la polémique avec sa sœur et son beau-frère. Le fossé ne cessera de se creuser entre Mathilde et Laura, celle-ci entretenant par ailleurs une liaison avec un modeste employé algérien, Djamel. À la suite d''une agression antisémite dont a été victime son mari Ariel, Mathilde décide d''émigrer vers Israël. (Wikipedia)';2005-12-14;5.9
724406;Les michetonneuses;'Elles sont trois jeunes femmes venues d''horizons différents.  Si Eden et Maya sont superbes. Anissa, souffre d’obésité naissante. La première cesse de « michetonner », la seconde continue, Anissa aurait bien voulu mais ses rondeurs la freinent…  Elles tiennent à leur liberté, rêvent d’amour. Banlieusardes, elles investissent Paris en dépensant ce qu’elles gagnent en produits de luxe. La mode est leur patrie. La vie va chambouler cette situation quand Anissa est arrêtée pour avoir volé un sac de marque…  Une comédie dont les femmes sont les héroïnes.';2020-08-05;6.3
510111;Vierges;À Kiryat Yam, petite ville sur la côte nord d’Israël, tout semble être arrêté. Lana, adolescente révoltée, s’est jurée de lutter contre l’immobilisme et la résignation. Elle est loin d’imaginer que c’est la rumeur d’une sirène qui va réveiller sa ville de sa torpeur et lui permettre enfin de vivre.;2018-07-25;7.8
